training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,step
1.0277456,-9.248539,0.02774562,0.47425777,149.4248,1.0,-149.4248,1.0,0.57874525,300.41037,-165.26755,1085.629,254.77933,1140.5408,320.01727,0.0,0.049013317,2.7468414,0.67697793,0.05187583,511.8616,0.5050457,280.3724,279.86737,1.0279831,-9.327687,0.027983062,0.49404475,138.07362,1.0,-138.07362,1.0,0.6588562,249.54123,1184.4775,328.61423,0.17910004,0.049923588,3.1228027,0.6782752,0.071460724,511.85428,0.0391124,275.13394,275.09482,630000
1.0276381,-9.2127,0.0276381,0.46529794,148.98956,1.0,-148.98956,1.0,0.64583874,85.67357,-150.5479,813.0863,253.25795,1112.9414,316.9366,0.0,0.05346017,3.488308,0.6872131,0.06896067,512.3791,-1.7729181,278.8769,280.6498,1.0279626,-9.320842,0.027962524,0.4923334,158.95822,1.0,-158.95822,1.0,0.6591263,251.36978,1227.365,329.17386,0.0,0.04767874,3.155426,0.6923965,0.09873414,512.3683,1.189341,276.9882,275.79886,660000
1.0276854,-9.228458,0.027685376,0.4692376,153.01093,1.0,-153.01093,1.0,0.64502895,93.01812,-107.677666,774.4073,247.84732,1182.3584,327.13977,0.3459959,0.054189824,2.837616,0.6843556,0.04119873,510.32794,-2.1381836,273.3637,275.5019,1.0279003,-9.30012,0.02790036,0.48715305,148.43959,0.99999994,-148.43959,1.0,0.53351265,257.36588,1200.6328,314.80713,0.13759613,0.044274405,3.0849762,0.6707783,0.06360626,510.32745,2.921929,282.88226,279.96033,690000
1.0275923,-9.19743,0.027592288,0.46148038,137.667,1.0,-137.667,1.0,0.5202901,160.78253,-135.38358,917.5722,244.2928,1215.4204,335.42563,0.0,0.04389477,2.5097961,0.66888297,0.033037186,510.40652,3.116149,269.81314,266.697,1.0278916,-9.297221,0.027891662,0.48642823,134.03505,1.0,-134.03505,1.0,0.5441571,264.92468,1249.0199,307.72626,0.38460922,0.050183736,2.699936,0.68603647,0.056411743,510.38394,-0.093775414,290.44388,290.53766,720000
1.02764,-9.213321,0.027639963,0.4654532,140.66222,1.0,-140.66222,1.0,0.6087658,183.25963,-183.4514,1115.973,254.14749,963.12024,312.54102,0.15781975,0.057415627,3.1926346,0.68681586,0.056461334,537.84656,-3.9884691,281.03983,285.0283,1.0280575,-9.352482,0.028057445,0.5002433,143.99475,1.0,-143.99475,1.0,0.58059454,251.95805,981.33496,315.25775,0.29061127,0.039121754,2.9357166,0.64480364,0.098944426,537.8394,5.8507495,278.85,272.99927,750000
1.0276594,-9.219814,0.027659442,0.46707645,141.00223,1.0,-141.00223,1.0,0.53775966,134.61162,-129.2171,765.6464,260.2124,1081.4302,307.80853,0.3152237,0.05351431,3.4662945,0.70276946,0.037548065,522.9794,-1.8379109,286.36136,288.19928,1.0279897,-9.329925,0.027989771,0.49460405,155.01035,0.99999994,-155.01035,1.0,0.54206395,252.18765,1059.6042,318.15225,0.0,0.060500626,3.0727463,0.70421886,0.062918425,522.9881,-5.4917016,278.33707,283.82877,780000
1.027702,-9.234006,0.027702019,0.4706245,139.14056,1.0,-139.14056,1.0,0.5321133,183.12068,-66.47599,885.0674,250.81854,1150.6942,324.24744,0.23160172,0.039451033,2.7598686,0.6741645,0.084789276,517.2405,5.456353,276.68057,271.2242,1.0281212,-9.373761,0.028121283,0.50556314,147.17673,1.0,-147.17673,1.0,0.51664275,256.594,1210.2388,316.71802,0.21461582,0.035795905,2.5590134,0.65846336,0.028556824,517.2405,7.3469334,282.456,275.10907,810000
1.0277296,-9.243219,0.02772966,0.4729278,151.6222,1.0,-151.6222,1.0,0.5084797,202.96162,-140.58002,837.5863,250.72437,1115.3195,323.47577,0.07164526,0.04450076,2.699646,0.67928755,0.08030701,515.43115,2.8344796,276.4959,273.66144,1.0280658,-9.355261,0.028065784,0.5009383,149.7314,1.0,-149.7314,1.0,0.5950486,256.7583,1102.9952,314.8654,0.12963104,0.06009172,3.7718048,0.6936226,0.0569458,515.42847,-5.201559,282.52972,287.7313,840000
1.0277598,-9.253263,0.02775979,0.4754389,144.97182,1.0,-144.97182,1.0,0.5317738,172.6187,-123.05875,833.33075,252.0802,1239.163,324.997,0.23739624,0.05112537,2.555313,0.7047801,0.05655861,505.96143,-0.5693934,277.37827,277.94766,1.0279505,-9.316847,0.02795054,0.4913346,158.46663,1.0,-158.46663,1.0,0.5598622,254.82523,1275.6217,329.83395,0.6010933,0.06431778,3.1307983,0.7024722,0.06318283,505.9863,-7.244599,280.12454,287.36914,870000
1.0276635,-9.22114,0.02766342,0.46740803,140.9151,1.0,-140.9151,1.0,0.51010597,267.3963,-192.5029,1187.9172,251.43665,1166.2656,322.16867,0.23400068,0.05080067,3.4519348,0.6999766,0.041831017,505.24948,-0.4045377,276.69913,277.10367,1.0279778,-9.325932,0.027977794,0.4936057,156.1528,1.0,-156.1528,1.0,0.6441487,255.80836,1130.2544,319.3291,0.0,0.056969263,3.5082092,0.68553925,0.053165436,505.24854,-3.5212095,281.0708,284.592,900000
1.0276579,-9.2192955,0.027657887,0.4669469,138.76428,0.99999994,-138.76428,1.0,0.54703194,60.628204,-104.13433,604.52966,259.159,1230.904,314.0139,0.0,0.054666076,2.8275719,0.69949543,0.057636738,507.2178,-2.3667164,284.51987,286.8866,1.0280203,-9.340123,0.02802037,0.49715373,149.9506,0.99999994,-149.9506,1.0,0.60178375,246.92642,1240.6023,327.8015,0.0,0.04935454,3.386139,0.67478013,0.08894968,507.23087,0.32739845,272.28796,271.96057,930000
1.0277075,-9.235832,0.027707499,0.4710812,139.13235,1.0,-139.13235,1.0,0.52788574,145.91013,-151.83273,876.08453,257.82117,1265.8833,313.8775,0.19043398,0.06435764,2.788414,0.7066082,0.053166866,504.91162,-7.249338,283.06677,290.3161,1.0280037,-9.33457,0.028003711,0.4957654,130.8478,1.0,-130.8478,1.0,0.50061554,250.31084,1244.6586,325.76132,0.0,0.05985698,2.9343567,0.7017286,0.0700531,504.9104,-4.976892,275.55637,280.53326,960000
1.0277367,-9.245573,0.027736716,0.47351602,151.15756,1.0,-151.15756,1.0,0.48920745,95.448,-118.27287,744.8941,251.10504,1152.1213,323.58356,0.0,0.044404224,3.4949684,0.6779849,0.023399353,514.604,2.8796093,276.83524,273.95563,1.0279679,-9.32263,0.027967889,0.4927805,155.87149,1.0,-155.87149,1.0,0.49167544,247.2204,1147.5986,330.96002,0.0,0.046581,2.4532013,0.6735203,0.056843758,514.59766,1.7594097,272.95026,271.19086,990000
